kind,etag,id,content_details_video_id,content_details_video_published_at
youtube#playlistItem,kqGYZTDK1b3MLoXIbTNkk9RHwXk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRPdEptZGtQZW9R,DOtJmdkPeoQ,2019-06-12T11:16:45Z
youtube#playlistItem,C1VUm903DO3GovqXEYM5NkAkTnE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9uT2RhQkZ3bFBR,onOdaBFwlPQ,2019-06-06T12:04:49Z
youtube#playlistItem,K3sCsxTSTBTdWKeYVLp5xeON2_E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVkT3BYUTdwT1hF,udOpXQ7pOXE,2019-06-05T09:44:51Z
youtube#playlistItem,xcbOlfGwHMRYpfa9BkLVx3gclYY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkhQR1ktRHZJel9n,HPGY-DvIz_g,2019-06-03T15:04:39Z
youtube#playlistItem,STUIHAgj_R1T8yEvCxB6jL_NXt4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJVeDhCYlZYak5j,rUx8BbVXjNc,2019-05-29T15:23:10Z
youtube#playlistItem,bffxDkZpg3XtosirUf1IPEQaLW4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk9qT1lqLUhTUThv,OjOYj-HSQ8o,2019-05-28T08:45:10Z
youtube#playlistItem,9UYuvSPynR1dm52F2pNCzBbp2Xo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldMQldqbmFNVEFv,WLBWjnaMTAo,2019-05-23T11:52:30Z
youtube#playlistItem,Zo-Rhw9YPq_CpyQ2A9meVN85HQM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBTSmt6bkZQdXl3,PSJkznFPuyw,2019-05-22T11:15:18Z
youtube#playlistItem,qj7L943ne8sybL01yZaWPKacXE4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFuUE9xQXVXUjBJ,QnPOqAuWR0I,2019-05-20T15:02:49Z
youtube#playlistItem,mZ1yRSTwpcDYkDJ6YSNk-Y3iKL8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLndONDhNR0tCd0dN,wN48MGKBwGM,2019-05-16T11:52:50Z
youtube#playlistItem,nojVNgt5SSHNkJapht6lgAUFbks,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFVbHU3T1JMQzBj,AUlu7ORLC0c,2019-05-15T10:57:40Z
youtube#playlistItem,82G2JnbHbdsDtYyqzy-85_6jfPo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkF6NDRqN1VTNFdz,Az44j7US4Ws,2019-05-09T13:59:09Z
youtube#playlistItem,1Q4V09Hfo1GG7cIuXRqJhZ9HV7c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRaNVFOeHFHM1Vj,DZ5QNxqG3Uc,2019-05-08T11:42:53Z
youtube#playlistItem,kaNciEX4_azDTF5VZCLVwL8z_Ms,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpZMDM5cFRnLXFF,jY039pTg-qE,2019-05-02T09:45:25Z
youtube#playlistItem,S7vMDfuh3xH-rjMWsy5A9GtWLGM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkxlNUdoRUdqQ2ZJ,Le5GhEGjCfI,2019-05-02T07:55:31Z
youtube#playlistItem,JobkL_AI8WNLr_dYK65s5FQjiok,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ5MW43eTJNRUNJ,vy1n7y2MECI,2019-05-01T06:03:05Z
youtube#playlistItem,NfIRunZap0JqsLvmCz1CihMCp10,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ4ZFFhNERFcDU4,vxdQa4DEp58,2019-04-25T13:08:12Z
youtube#playlistItem,8Si4E7-isLEB0IpDPhAculYFnf4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZ0WFNYakM4V05V,FtXSXjC8WNU,2019-04-24T15:20:52Z
youtube#playlistItem,wlp_pkCDs17_Wg2I4szP2YLxd3g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZoVm1Ca0haM1Q0,6hVmBkHZ3T4,2019-04-18T10:07:28Z
youtube#playlistItem,UBpI2GNpEB-cuaxo1z2sfoth4qs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlQ2a290LUJsQzNr,T6kot-BlC3k,2019-04-17T13:32:32Z
youtube#playlistItem,WHofxwStlGbHwraAi2hPmrIDMyU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVVVG8tZ0FPNHJZ,uUTo-gAO4rY,2019-04-11T14:43:04Z
youtube#playlistItem,YJfteTHjbaki4tqnDVOlcW4a4R0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZmdDFiQ0xtLWkw,fft1bCLm-i0,2019-04-10T13:50:38Z
youtube#playlistItem,y9CEOAXBMifqW1Py5BCxsJ4HkME,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkpnblVFQXlpTl9N,JgnUEAyiN_M,2019-04-09T11:15:04Z
youtube#playlistItem,n_DkDmQCsT70bBLqrF3Sdc6_kmk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFXcmxuNW1HTjRF,qWrln5mGN4E,2019-04-08T09:46:01Z
youtube#playlistItem,KTcPkog0uSWTxYIrv1jlu3svkEY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVkUkkzajRIRF9V,UdRI3j4HD_U,2019-04-04T12:43:37Z
youtube#playlistItem,3BVUhvLA8RVWL5ibxXAcof1LfZs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmh4R05EWlNIS3FR,hxGNDZSHKqQ,2019-04-03T14:14:04Z
youtube#playlistItem,vHqMuTfKNjwFzdXwJKKTg-I80MI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNLXzJqZTFaemV3,3K_2je1Zzew,2019-04-03T13:44:43Z
youtube#playlistItem,T8uCJsUk0HloXMcYNWDLUngXCoA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLklNdjJKUTdvSkZV,IMv2JQ7oJFU,2019-04-01T13:01:23Z
youtube#playlistItem,guaz7-yFmAzBG7wLUAM9qFC9i1o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjVycERFTFJLOF9V,5rpDELRK8_U,2019-03-28T13:32:19Z
youtube#playlistItem,0X_3GINrUcimJ-4kYsUaLcv1l1s,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldTZWs2NWZfSGZZ,WSek65f_HfY,2019-03-27T15:01:02Z
youtube#playlistItem,Nz5aHHsZ23tpydw0C58DocKhLaA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkdMckV2cE1kZHAw,GLrEvpMddp0,2019-03-27T14:59:51Z
youtube#playlistItem,fAso75SUqS-tJWqti6F4hePAlCY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldXM1Z6VkpIaWtN,WW3VzVJHikM,2019-03-21T14:45:19Z
youtube#playlistItem,FZDK_YFhVc9iu-RAx_5UxmBU0LE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmhQY3ROQ0pzN2Rz,hPctNCJs7ds,2019-03-20T11:39:17Z
youtube#playlistItem,gA75kRKgoR39o1IlULCMm_ghJ6c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhJdmw3MDdybE1n,8Ivl707rlMg,2019-03-14T13:28:02Z
youtube#playlistItem,mRZMWmAVgoytZzF_Lkg6f6G_eQw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtWYXo1S20yN3Vn,kVaz5Km27ug,2019-03-13T14:03:05Z
youtube#playlistItem,42XJRTCzMfqC-sg41wnKUMop-dI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLllUM1NFSnNqeTdN,YT3SEJsjy7M,2019-03-07T10:51:37Z
youtube#playlistItem,8ncisvxi9sdNhcV0CKzDPSDGGSA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjJCRXpDSHRsQmdF,2BEzCHtlBgE,2019-03-06T15:14:27Z
youtube#playlistItem,Pyv3qPV-dT3JJ_0AQgD8qip0sQw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmk3bDJDRHYyQ3JJ,i7l2CDv2CrI,2019-02-28T12:18:41Z
youtube#playlistItem,Od2wdA_q2_KdEG65I3aF56wPH_c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFCd0h2R1c5OXVz,QBwHvGW99us,2019-02-27T12:30:03Z
youtube#playlistItem,SLE_RhHqEBIdSkSHBCN6TXQxMCo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFHeVAyNDdyT3Q4,aGyP247rOt8,2019-02-21T10:51:41Z
youtube#playlistItem,6x9oExO8sJDjxxML7RsnjPi3H-c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmozMDZCSW4tTkVr,j306BIn-NEk,2019-02-20T14:54:39Z
youtube#playlistItem,XDQRNevWi_JAWbkMAd_mh6mgTlQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkw1bVN6bU9pd3pJ,L5mSzmOiwzI,2019-02-13T11:39:45Z
youtube#playlistItem,KINSqfx5zm3YIh0vtpSuIdBS3DE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmU1VjBORU9lSXo0,e5V0NEOeIz4,2019-02-13T11:15:36Z
youtube#playlistItem,Fg0IEqBL8IALAKpHWJgswcKusBo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBxdHlITGp0WG9R,PqtyHLjtXoQ,2019-02-07T12:53:43Z
youtube#playlistItem,CZUWq35-tTfX9tWN896ttmPbROg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBFS29vRUtVbjBj,0EKooEKUn0c,2019-02-06T11:44:54Z
youtube#playlistItem,2P9A9Co-zwk7pfLFTYp-srpSkCU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjFZdkJRbm4zdTUw,1YvBQnn3u50,2019-02-05T10:56:46Z
youtube#playlistItem,UFYTJVK2nMBg9Fh53IJTQK5aNBU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9Yd29IX1Jmc1I0,oXwoH_RfsR4,2019-01-31T13:11:47Z
youtube#playlistItem,LA6dYBDO9Gf0W-v_XeB4tlDqrvk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVZZnBmMVliZEln,UYfpf1YbdIg,2019-01-30T13:32:46Z
youtube#playlistItem,TOBtmOs0DE4inRT806LvpEOSsf8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmk2UU43UV9VcHd3,i6QN7Q_Upww,2019-01-25T08:31:11Z
youtube#playlistItem,v5WJMklKjuXa7bcuUbnHhAs1MJY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkVTUWVHR0tJNURZ,ESQeGGKI5DY,2019-01-23T14:39:00Z
youtube#playlistItem,ZU-dQdAUiIFz5x7Hz7i0jbdksTE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJCbS12Z3pLOW00,RBm-vgzK9m4,2019-01-16T18:41:00Z
youtube#playlistItem,WLDkz8GdbCBK45Rn215tErom96g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVsN2VvTXQ0ZUpR,el7eoMt4eJQ,2019-01-16T16:51:51Z
youtube#playlistItem,VCCl4Yfq1_vX1ImzL7lIMdCiuYs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1HUGg3Y3h0SlBr,MGPh7cxtJPk,2019-01-09T15:15:21Z
youtube#playlistItem,w75fa0xgEUmIflVF_hdP8LijqSs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNPYWZHdkxEZVlz,SOafGvLDeYs,2019-01-07T15:35:50Z
youtube#playlistItem,0M6FzIUm88f5vtn8BwdZZXyTLvI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFxMFBkeXg3M01r,qq0Pdyx73Mk,2019-01-03T16:25:48Z
youtube#playlistItem,dWbLjUTN2ny41m-02iZ37pemU1s,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlE1U19GeWQ1RHZF,Q5S_Fyd5DvE,2018-12-19T17:06:08Z
youtube#playlistItem,GNiHoGP3awp8wnyMonkJFScx3yE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmhXZTZhd0d0Tk5n,hWe6awGtNNg,2018-12-18T17:41:55Z
youtube#playlistItem,xnezfvYH3pFAFLeFwjSPlWNWRZM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxWempPREYxaFJv,lVzjODF1hRo,2018-12-13T17:46:35Z
youtube#playlistItem,oa2e6iR83On6dRe8F-3OuqKyXeQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLktvUk9vaUpmWmRR,KoROoiJfZdQ,2018-12-12T15:03:16Z
youtube#playlistItem,Spl9HoQO3SsAj8wWUiWf7dSL6FE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFfM1ZSa3R1S0NJ,a_3VRktuKCI,2018-12-12T14:55:52Z
youtube#playlistItem,vpxLItdYRlTmvq9_g_km95fM89o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZpV0NOTDBsX1lr,fiWCNL0l_Yk,2018-12-06T15:17:27Z
youtube#playlistItem,HuvrgBdnliwuqUSrR37oCJPa8B8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1pakRzMkVpRnFN,MijDs2EiFqM,2018-12-06T06:22:12Z
youtube#playlistItem,59qenrkkJ5EG_TsRELU9sQN_VeM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLndUdlBGblVKVWJV,wTvPFnUJUbU,2018-12-05T15:13:58Z
youtube#playlistItem,vlm6l4mqulnG2J4yzwLnwsTIHZw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkVRRjBoY2ZLX2Vv,EQF0hcfK_eo,2018-11-28T14:21:01Z
youtube#playlistItem,EJEaV0OAifoieKdWVYqaKSL66PI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnBSa1c2OHZDNlhZ,pRkW68vC6XY,2018-11-21T15:14:12Z
youtube#playlistItem,SYURBelkY4Oz-DK0fZWsb0ylstQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkg0NXdndURndFJz,H45wguDgtRs,2018-11-14T09:52:44Z
youtube#playlistItem,qfMxdWX1GR2TMSIy_JGycumg378,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFlVW5JWmRZQ01F,qeUnIZdYCME,2018-11-13T13:17:11Z
youtube#playlistItem,A81xJUx5CcfV85Bcpq21D2_FeiA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkJGMlVsRnVDbDln,BF2UlFuCl9g,2018-11-12T20:07:35Z
youtube#playlistItem,1hIZxzwcFjknuSZ8AGb7yLuRFwg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFHbkJkc1dpUHU4,aGnBdsWiPu8,2018-11-07T13:05:14Z
youtube#playlistItem,vo3kI4PbTdS2T1x18VGiYwIe7eg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZFOHBmUDNkM2ZR,vE8pfP3d3fQ,2018-11-07T12:59:26Z
youtube#playlistItem,nBJnFIu2m1HvFSQwmKXYoxoek2g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpXcEpWcDZQMTdJ,jWpJVp6P17I,2018-10-31T14:17:51Z
youtube#playlistItem,bmn9Mi2psmzX5Khp_W4X08x8BZ0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNfbXM5c0drMF9R,3_ms9sGk0_Q,2018-10-30T13:46:45Z
youtube#playlistItem,S2iSOfp9YRbGRkD4Kcv8RV60VSE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFXM1NFQWowdWI4,QW3SEAj0ub8,2018-10-25T15:28:34Z
youtube#playlistItem,qB6DtzqPl20zIxJfA18Fl6rG0K8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnA4Sm92WEtRd2RN,p8JovXKQwdM,2018-10-24T14:27:10Z
youtube#playlistItem,djvk0qjWiMxZiN8whdfivW9Gth0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmhpYmlCdWhwcFpJ,hibiBuhppZI,2018-10-17T12:03:06Z
youtube#playlistItem,b7iiw7zoU8YEtrSDHAlz0Lwj4eI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnNWZEFYVGswLTA0,sVdAXTk0-04,2018-10-11T13:09:03Z
youtube#playlistItem,vCp2zq8IG5Wp96OEV-8YATb7F5E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBfcURhZWZ2Q3hF,P_qDaefvCxE,2018-10-10T12:38:15Z
youtube#playlistItem,QLAez79DuF0zywU6uEaK2j8v6Pk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk4xelMyVDUxMFRj,N1zS2T510Tc,2018-10-03T11:11:05Z
youtube#playlistItem,hy2KEQLOYO_-1MO_s7x5sP_TA-c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmNzZ3RoVUZhUHdn,csgthUFaPwg,2018-09-28T08:59:49Z
youtube#playlistItem,yXD7nrUMeADLvJ2SA2jdUCnbwTw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkVQdzN5M0hsaGRR,EPw3y3HlhdQ,2018-09-26T12:04:09Z
youtube#playlistItem,y8ImgulBhVu5Y_yaLvqatnInE2A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnhUWFpXOGMtQ05R,xTXZW8c-CNQ,2018-09-19T15:52:06Z
youtube#playlistItem,_He8YxstS8ypRz9rp1IIAqvFEos,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnltVTNfc0NZc2tZ,ymU3_sCYskY,2018-09-13T09:28:16Z
youtube#playlistItem,m-v2F2MQdJHAY889HH7pPPigT4A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRMZWQybjgyUDBN,TLed2n82P0M,2018-09-12T13:30:02Z
youtube#playlistItem,WymWIhRJhgdDiGrkeuOvfFUR8Cw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk8ydmJBamE1Si1j,O2vbAja5J-c,2018-09-05T12:56:31Z
youtube#playlistItem,xoAys86nSPxXu5967Op2hfrklv0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnJMQmdkQWFIaTg4,rLBgdAaHi88,2018-09-05T11:22:11Z
youtube#playlistItem,TxFENm2zOyn5CsdZ5WBOkzHXSvo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1Ma05md2tYTXJF,mLkNfwkXMrE,2018-08-31T12:02:30Z
youtube#playlistItem,SQfQ5TCwx-SOGjZy-b_d3irfzxg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl9kejJwTmRRbGVV,_dz2pNdQleU,2018-08-29T13:25:37Z
youtube#playlistItem,Wh_4DtA5o188hxeVDmVW2xQHl4g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlIyVkNLRjNEMEU4,R2VCKF3D0E8,2018-08-29T11:30:01Z
youtube#playlistItem,zO2p3nsobmN4G0maPKiExfngoOs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVQdHZsUWJFWWxV,UPtvlQbEYlU,2018-08-22T12:32:56Z
youtube#playlistItem,m2qgLuTi04hug56hHYyehIYjRkc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnFtOVBOc2UtNUln,qm9PNse-5Ig,2018-08-16T11:15:00Z
youtube#playlistItem,Skg64_SPYbeddjWddaes_y2wLBY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1EYmNsdktKX3Y4,-DbclvKJ_v8,2018-08-15T12:49:14Z
youtube#playlistItem,DaF7Y_rSIr0KNi5pfl4NERgKJHk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFvTmhGbmd5VGJv,AoNhFngyTbo,2018-08-08T11:21:01Z
youtube#playlistItem,TksqtD7dhAdzrogk6DFUBBDabIE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkg1aG1lY0tObVFV,H5hmecKNmQU,2018-07-25T11:47:42Z
youtube#playlistItem,1wk72iJg_XAd5ffvpww1btAs-ns,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmdtTVVCeDJyaG5N,gmMUBx2rhnM,2018-07-18T13:00:04Z
youtube#playlistItem,TwfC5h8obhaufn-sAPJpTTFz-6c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkx5ZGtrSkxCMHZv,LydkkJLB0vo,2018-07-17T11:49:47Z
youtube#playlistItem,a9j1VaWzkLSOoJGLq2v7zkvIbU8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhqaG9EWUpnTGlj,XjhoDYJgLic,2018-07-11T12:45:00Z
youtube#playlistItem,xxijb11tCVRsBB8GkTaJAz4_2-A,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZMWmEwSC10UHg0,vLZa0H-tPx4,2018-07-04T13:15:24Z
youtube#playlistItem,CdhcHboTqtV5mHCjD0iDoispiJY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnB5WWZ6UFVuWERz,pyYfzPUnXDs,2018-07-02T11:29:41Z
youtube#playlistItem,AP6fLt5nVrnVNWCQsL7X1Fch-9w,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZncHhhZjZqYk9N,vgpxaf6jbOM,2018-06-27T13:15:01Z
youtube#playlistItem,deh04beYD9tyX_2MWDvv1QN6qgA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRHNU1md2d5X2lB,TG5Mfwgy_iA,2018-06-20T12:06:32Z
youtube#playlistItem,FIQ1QlpF2JNaum3gMg2RjdRMAOI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJSZ0g4bWJUeUxn,RRgH8mbTyLg,2018-06-19T13:15:01Z
youtube#playlistItem,SvJAyYi3PPdh4in5IkZUgqL0Oqc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnRnUzExcEFOQndJ,tgS11pANBwI,2018-06-13T13:01:10Z
youtube#playlistItem,yojRbAAjqY2jmuV8mX3H895NOjM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk52T0NmajNLcnpF,NvOCfj3KrzE,2018-06-07T08:40:50Z
youtube#playlistItem,msJWf_Lrg0pnkKfg4JCCR7jk0ZU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpzMU1FYVFUVFBj,zs1MEaQTTPc,2018-06-06T12:04:19Z
youtube#playlistItem,DPx8YPveH0ClDAY84Kf4fuXcXlw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtiY0lRWUh3SkZF,kbcIQYHwJFE,2018-05-30T13:11:57Z
youtube#playlistItem,9jf9Z53ZvYm_r8mazQunkPFDAWI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjRzVVBPSnRxcTRR,4sUPOJtqq4Q,2018-05-24T11:54:11Z
youtube#playlistItem,8TX-tpBQN1EH_pPfBGQt9TuQAZc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLklzWGxabEw2VVlz,IsXlZlL6UYs,2018-05-23T12:49:16Z
youtube#playlistItem,QKQlV66cFqJ2ndqtceQQDoCtZ0g,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpEUWdfXzh6am5V,zDQg__8zjnU,2018-05-23T08:58:49Z
youtube#playlistItem,4LnF785yngIv1bvz4H67sgoOnnI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZJa2pRbjdMRWVj,6IkjQn7LEec,2018-05-16T13:23:34Z
youtube#playlistItem,I8TJ-1bkDO5GAamaI_CpXDG-pio,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFuNjNSbGh4RWxv,Qn63RlhxElo,2018-05-08T12:11:08Z
youtube#playlistItem,un5HYUNur09jfk2fwaEf8gpTw_0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnR0Y19uclFva2Vj,ttc_nrQokec,2018-05-07T13:09:34Z
youtube#playlistItem,CiBqDJ8XgdAjRyMrbU8yhdk7w7M,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBmSGtyYWpoaWFv,PfHkrajhiao,2018-05-03T14:44:14Z
youtube#playlistItem,xrB7O8crpDr103OZm-aeZMpUM0Q,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtraVgtUDF2TDZZ,kkiX-P1vL6Y,2018-05-02T12:38:02Z
youtube#playlistItem,XsYZvBkkGli60-RPaMXZKQwHMrc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjM2blVYRktjd2U4,36nUXFKcwe8,2018-05-02T11:35:46Z
youtube#playlistItem,Ofq9-3sW-T7LNJiVDDaqHtOWZdQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk1ZaWxQU054TkNN,MYilPSNxNCM,2018-04-25T12:23:59Z
youtube#playlistItem,fTKOHp3xoZW9-7Lb_NH-SlygFco,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1MSWtPNVota3dz,-LIkO5Z-kws,2018-04-24T08:00:00Z
youtube#playlistItem,GQ5TfAxfvlRTyAxmRlNnTNfj7kI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ0a3JEUEw2Ulkw,vtkrDPL6RY0,2018-04-18T12:25:30Z
youtube#playlistItem,1hajsUTaIf32re4sGwDWBUS7F04,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjdXOFZ6TDRyb1Bv,7W8VzL4roPo,2018-04-11T12:18:01Z
youtube#playlistItem,HDbFoHscggXcKR8HtKXuW9SDzvs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkNFb0Eyd0ltdm9B,CEoA2wImvoA,2018-04-09T14:51:43Z
youtube#playlistItem,WR3Tk9Zez4VbKWYyko_ldFs7wmk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkJWNmtpXzZNbkE4,BV6ki_6MnA8,2018-04-06T11:45:41Z
youtube#playlistItem,oaTC55zVn2fZ6vePnCTA7Scy0N8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkU1LWR0eG9yMnJN,E5-dtxor2rM,2018-04-04T11:17:32Z
youtube#playlistItem,BgbGD5SL2SWOHphfmUiEMf5Mvzk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmY1NHYzaFVVZUZJ,f54v3hUUeFI,2018-04-03T11:15:59Z
youtube#playlistItem,rvSo9FyagU3zHrUa0040iba5R7I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkc3TGduSUZUY0JJ,G7LgnIFTcBI,2018-03-29T09:56:52Z
